NAME,SYMBOL,ADDRESS,DECIMALS,LOGOURI,VERIFIED
PozzCoin,POZZ,27nqFZqb2iPBeVA7bbE4KPZrJgi3dJdKV9VzhCguSy6Y,0,https://raw.githubusercontent.com/dc215007/pozz1/main/logo1.png,false
Sol Gems,SGEM,2YJH1Y5NbdwJGEUAMY6hoTycKWrRCP6kLKs62xiSKWHM,9,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/2YJH1Y5NbdwJGEUAMY6hoTycKWrRCP6kLKs62xiSKWHM/logo.png,true
Vivaion Token,VIVAION,2jw1uFmc1hhfJH3EqGhaE2rfZMMC2YBpxkZcdUbPppMn,9,https://arweave.net/Xz7ErS3TZYmBnoh3OPkIQM_O6TPotyEJb6H5WFOe_qc,true
CORE,CORE,2maDvG9nXGVstjdnsCZoSsNtjoda1SsZTLrHBVRgLR5F,9,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/2x4fH7kWNgSLpBjCuFBKKKiNHMcJb6fHs8ahQZUWJj1p/Core.png,true
Onespace,1SP,2zzC22UBgJGCYPdFyo7GDwz7YHq5SozJc1nnBqLU8oZb,9,https://assets.coingecko.com/coins/images/26474/large/1SP_logo.png?1658195640,true
Gamify Club,GMFC,42Y3CgJQLnHjdScYMu8VS4TbeZMUNVdBMKYbf7hz7aum,6,https://pbs.twimg.com/profile_images/1444964749897175046/wdz26CzM_400x400.jpg,true
AlienUniverse Token,ALIEN,4mJ6N65rD9w6sFPQ17UDWot2H64UtzR31biVLaKpZT6J,0,https://raw.githubusercontent.com/alien-universe/assets/main/logo.png,true
WHEY,WHEY,5fTwKZP2AK39LtFN9Ayppu6hdCVKfMGVm79F2EgHCtsi,6,https://secureservercdn.net/160.153.138.53/cjm.06a.myftpupload.com/wp-content/uploads/2021/12/whey-coin-2048x2048.png,true
ARTE,ARTE,6Dujewcxn1qCd6rcj448SXQL9YYqTcqZCNQdCn3xJAKS,6,https://assets.coingecko.com/coins/images/23556/large/token_200.png?1644473079,true
The Islanders,ISL,75XracgnqjPeuexHKWQU3bBcXMZG6XLDF867tKB1T9e6,8,https://cdn.jsdelivr.net/gh/koudydev/crypto/main/islIcon.png,false
Basic Tokens,BASIC,76DThuyLHagfkm2ssYw6Lv7k3MYHx6tXcwPBLU9tXm4D,9,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/76DThuyLHagfkm2ssYw6Lv7k3MYHx6tXcwPBLU9tXm4D/logo.png,true
High Roller Hippo Clique,ROLL,76aYNHbDfHemxSS7vmh6eJGfjodK8m7srCxiYCrKxzY1,6,https://assets.coingecko.com/coins/images/23458/large/OslGsgzd_400x400.jpg?1644215478,true
SolanaLite,SLITE,7eJCLyW5KkvzdzkVXs1ukA1WfFjCcocXjVit64tYcown,9,https://raw.githubusercontent.com/SolanaLite/SolanaLite-Brand-Kit/main/SolanaLite%20(SLITE)%20Logo%20Solana%20Blockchain.svg,true
EDO,EDO,7sWMHQaJJPn1rkeizq41iPiW5gG7Ry7PXYAVHaUwY4qu,9,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/7sWMHQaJJPn1rkeizq41iPiW5gG7Ry7PXYAVHaUwY4qu/logo.png,true
Maars,MRX,8yQuj5v4s72UqZi3sYZL5rAD4NPV4ueUwBKzChBDWMVf,0,https://raw.githubusercontent.com/maarstoken/crypto/main/maars-800x800.png,false
Shuttlecoin,SHUT,9e6nnqbsTjWx3ss6a3x7Q9ZvpupLNYLb8cTbVmm6UD2K,0,https://raw.githubusercontent.com/Mikkel76543/crypto9/main/logo.png,false
Positron,POT,9iz45n44TQUPyoRymdZXEunqvZUksZyhzS6zQ7sLMadj,9,https://assets.coingecko.com/coins/images/23910/large/logo.png?1645682226,true
MAI,MIMATIC,9mWRABuz2x6koTPCWiCPM49WUbcrNqGTHBV9T9k7y1o7,9,https://assets.coingecko.com/coins/images/15264/large/mimatic-red.png?1620281018,true
Godz Token,GODZ,BB33fYoeBVA2uv119be9tKvmXeuwtcx1W25N9KFNd2ca,9,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/BB33fYoeBVA2uv119be9tKvmXeuwtcx1W25N9KFNd2ca/logo.jpg,true
BunnyDucky,BUD,BUD1144GGYwmMRFs4Whjfkom5UHqC9a8dZHPVvR2vfPx,6,https://assets.coingecko.com/coins/images/25934/large/bdlogo.png?1654758682,true
Learning Star,LSTAR,C6qep3y7tCZUJYDXHiwuK46Gt6FsoxLi8qV1bTCRYaY1,6,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/D3yigvdWq6qobhAwQL6UiSide5W9W7zcJbuVvKa3T231/logo.png,true
Saber Wrapped Cashio Dollar (8 decimals),sCASH-8,CASHedBw9NfhsLBXq1WNVfueVznx255j8LLTScto3S6s,8,https://raw.githubusercontent.com/saber-hq/saber-lp-token-list/master/assets/mainnet/CASHedBw9NfhsLBXq1WNVfueVznx255j8LLTScto3S6s/icon.png,false
Cyborg Apes,BORG,CFbdjaKonbBQTYG2GC6CmB7exofgDYGCDR8tp8KVGS7T,6,https://assets.coingecko.com/coins/images/23020/large/lgo-head-export.png?1643094853,true
Gari Network,GARI,CKaKtYvz6dKPyMvYq9Rh3UBrnNqYZAyd7iF4hJtjUvks,9,https://assets.coingecko.com/coins/images/22615/large/gari.png?1642313087,true
Konstellation,DARC,CpFE715P5DnDoJj9FbCRcuyHHeTXNdRnvzNkHvq1o23U,8,https://assets.coingecko.com/coins/images/2943/large/darctoken.png?1645230834,true
UncleMine,UM,DMCUFm2ZAnSU7UgsdVq23gRogMU3MEBjPgQF1gK53rEn,6,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/DMCUFm2ZAnSU7UgsdVq23gRogMU3MEBjPgQF1gK53rEn/logo.png,true
DUST Protocol,DUST,DUSTawucrTsGU8hcqRdHDCbuYhCPADMLM2VcCb8VnFnQ,9,https://assets.coingecko.com/coins/images/24289/large/dust-protocol-degod.png?1647306854,true
Bitmon,BIT,EGiWZhNk3vUNJr35MbL2tY5YD6D81VVZghR2LgEFyXZh,9,https://assets.coingecko.com/coins/images/25282/large/BT-logo.png?1651127844,true
Saber Wrapped agEUR (Wormhole) (9 decimals),sagEUR-9,EU9aLffrTckFCs16da6CppHy63fAxMPF9ih1erQTuuRt,9,https://raw.githubusercontent.com/saber-hq/saber-lp-token-list/master/assets/mainnet/EU9aLffrTckFCs16da6CppHy63fAxMPF9ih1erQTuuRt/icon.png,false
FTM (Allbridge from Fantom),FTM,EsPKhGTMf3bGoy4Qm7pCv3UCcWqAmbC1UGHBTDxRjjD4,9,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/EsPKhGTMf3bGoy4Qm7pCv3UCcWqAmbC1UGHBTDxRjjD4/logo.png,true
MOONBURN,MOONBURN,F14Cp89oAXMrNnaC4mKMNKHPWw2p2R4DRFAZEdJhUBkD,6,https://raw.githubusercontent.com/Joblo197/Crypto/main/Shroom%20Logo.png,true
611Coin,SIXY,GKNr1Gwf7AMvEMEyMzBoEALVBvCpKJue9Lzn9HfrYYhg,9,https://raw.githubusercontent.com/dc215007/611/main/logo.png,true
CELO (Allbridge from Celo),CELO,GNCjk3FmPPgZTkbQRSxr6nCvLtYMbXKMnRxg8BgJs62e,9,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/GNCjk3FmPPgZTkbQRSxr6nCvLtYMbXKMnRxg8BgJs62e/logo.png,true
Dasch Coin,DASCH,GTuDe5yneFKaWSsPqqKgu413KTk8WyDnUZcZUGxuNYsT,0,https://github.com/kennethoqs/dasch/blob/main/logo.png,false
GameYoo,GYC,GYCVdmDthkf3jSz5ns6fkzCmHub7FSZxjVCfbfGqkH7P,9,https://assets.coingecko.com/coins/images/24525/large/gameyoo-logo-200x200.png?1648027227,true
ILoveU Token,ILU,Gm6szibJfB1ZzUxNYf85nXwFchugqTqNyE5fDwWfBc7K,0,https://raw.githubusercontent.com/rjdrar/crypto/main/symbol-1.png,false
DevCoin,DEV,H5euuuZXAuFak2NVTMu53fckdkHFWuJzXXb3TfKTrLWK,9,https://raw.githubusercontent.com/thedevdojo/devcoin/main/logo.png,false
Hubble,HBB,HBB111SCo9jkCejsZfz8Ec8nH7T6THF8KEKSnvwT6XK6,6,https://assets.coingecko.com/coins/images/22070/large/hubble.PNG?1640749942,true
Eversol Staked SOL,ESOL,Hg35Vd8K3BS2pLB3xwC2WqQV8pmpCm3oNRGYP1PEpmCM,9,https://assets.coingecko.com/coins/images/23056/large/SUWTLy9j_400x400.jpeg?1657789195,true
Honey Finance,HONEY,HonyeYAaTPgKUgQpayL914P6VAqbQZPrbkGMETZvW4iN,6,https://assets.coingecko.com/coins/images/24781/large/honey.png?1648902423,true
Space Falcon,FCON,HovGjrBGTfna4dvg6exkMxXuexB3tUfEZKcut8AWowXj,4,https://raw.githubusercontent.com/spacefalcon-io/crypto/main/logo.svg,true
PsyOptions,PSY,PsyFiqqjiv41G7o5SMRzDJCu4psptThNR2GtfeGHfSq,6,https://assets.coingecko.com/coins/images/22784/large/download.png?1642580392,true
Rally (Solana),sRLY,RLYv2ubRMDLcGG2UyvPmnPmkfuQTsMbg4Jtygc7dmnq,9,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/RLYv2ubRMDLcGG2UyvPmnPmkfuQTsMbg4Jtygc7dmnq/logo.png,true
Taki,TAKI,Taki7fi3Zicv7Du1xNAWLaf6mRK7ikdn77HeGzgwvo4,9,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/Taki7fi3Zicv7Du1xNAWLaf6mRK7ikdn77HeGzgwvo4/logo.png,true
USDH Hubble Stablecoin,USDH,USDH1SM1ojwWUga67PGrgFWUHibbjqMvuMaDkRJTgkX,6,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/USDH1SM1ojwWUga67PGrgFWUHibbjqMvuMaDkRJTgkX/usdh.svg,true
Saber Wrapped UST (Wormhole) (8 decimals),sUST-8,UST8SCn7jrqsq51odVLqcmvnC658HkqrKrPL3w2hHQ7,8,https://raw.githubusercontent.com/saber-hq/saber-lp-token-list/master/assets/mainnet/UST8SCn7jrqsq51odVLqcmvnC658HkqrKrPL3w2hHQ7/icon.png,false
Winerz,$WNZ,WNZzxM1WqWFH8DpDZSqr6EoHKWXeMx9NLLd2R5RzGPA,4,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/WNZzxM1WqWFH8DpDZSqr6EoHKWXeMx9NLLd2R5RzGPA/logo.png,true
Nosana,NOS,nosXBVoaCTtYdLvKY6Csb4AC8JCdQKKAaWYtx2ZMoo7,6,https://assets.coingecko.com/coins/images/22553/large/POfb_I4u_400x400.jpg?1642053655,true
Bancambios AX,BXS,pH5wWJc3KhdeVQSt86DU31pdcL9c8P88x2FQoKEJVHC,9,https://assets.coingecko.com/coins/images/25644/large/81660481.png?1652949329,true
Solvent,SVT,svtMpL5eQzdmB3uqK9NXaQkq8prGZoKQFNVJghdWCkV,6,https://assets.coingecko.com/coins/images/22387/large/svt.png?1641789503,true
RIBBET,RIBBET,32gaR4rn9JyzoDVwMzZ5j3NgcHc5RQhMSJby55FFKnq3,9,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/32gaR4rn9JyzoDVwMzZ5j3NgcHc5RQhMSJby55FFKnq3/logo.png,true
FamilySOL,FamSOL,3rH1toffQAELHo5vyRKdwEFxhPTZA7ocfRdJK2c8txoJ,9,https://raw.githubusercontent.com/solodevo/FamilySOL/main/LOGOFamilySOL.png,true
Nasi Lemak,NLTK,3uNAevHamuZKKQdtdLzmHNvqD8r14tXUUXx5PN48UbYC,9,https://raw.githubusercontent.com/avaelon/nltk/main/logo.png,true
BIJU,BIJU,4onzDs1X6ubktirorHB8iYbve3K4bBtkGpYehqzGm9So,9,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/4onzDs1X6ubktirorHB8iYbve3K4bBtkGpYehqzGm9So/logo.png,true
MetaMall,MALL,5EbpXhW7t8ypBF3Q1X7odFaHjuh7XJfCohXR3VYAW32i,3,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/5EbpXhW7t8ypBF3Q1X7odFaHjuh7XJfCohXR3VYAW32i/logo.png,true
King's token,KING,5VQnKaTu522jRQyaawDNBKZjBa5SZoeetyDXEwocYxXN,6,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/5VQnKaTu522jRQyaawDNBKZjBa5SZoeetyDXEwocYxXN/logo.png,true
RICE,RICE,5yw793FZPCaPcuUN4F61VJh2ehsFX87zvHbCA4oRebfn,2,https://raw.githubusercontent.com/kakasonz112/robocock-token/main/assets/logo.png,true
ProtoReality Games,PRGC,66edZnAPEJSxnAK4SckuupssXpbu5doV57FUcghaqPsY,9,https://assets.coingecko.com/coins/images/25525/large/Bjh4zRK1_400x400.png?1652235059,true
JJC,JJJJC,6FLsSkF4AqQeDuqEmGPyBZvVebc4WWWntnZP2QZyBzG8,9,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/6FLsSkF4AqQeDuqEmGPyBZvVebc4WWWntnZP2QZyBzG8/logo.png,true
QUACK,QUACK,6frkvZf72wiz3uqRWhBqLftNU4PS6XXYCoNrW9P4CFdK,6,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/GP9zY2D8CgMreoUdYQjyn7Fo7XCq9ubVnX3u4ot1wpgt/logo.png,true
TownCoin,TOCO,7FntsntzGjK9PzPBbHLDJAFcKQVU14d2SbQZhgMUf2KA,2,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/7FntsntzGjK9PzPBbHLDJAFcKQVU14d2SbQZhgMUf2KA/logo.png,true
Mikuko Token,Miku,7GNyprqrpvJHNwzWSj4KVkqw9cKyV5aR3ehM2HeE5pw,0,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/7GNyprqrpvJHNwzWSj4KVkqw9cKyV5aR3ehM2HeE5pw/logo.png,true
RING,RING,7SEsxCsiNiYqCpYG16wx4c9u2YGLZphnEFTAU9ENAizD,9,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/7SEsxCsiNiYqCpYG16wx4c9u2YGLZphnEFTAU9ENAizD/logo.png,true
Good Vibes,GV,7TQTpG1qBvE9ui7J9yQWKFAYpQahkaKPKqGTsqSm1wUv,9,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/7TQTpG1qBvE9ui7J9yQWKFAYpQahkaKPKqGTsqSm1wUv/logo.png,true
Gear,GEAR,7s6NLX42eURZfpyuKkVLrr9ED9hJE8718cyXFsYKqq5g,9,https://assets.coingecko.com/coins/images/24653/large/output-onlinepngtools.png?1648524609,true
DegenAlley,DGNA,8iSagwHZNj4Hx4CMeoZwLLMVbWt4mUT6qk42TxiHkRtn,6,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/8iSagwHZNj4Hx4CMeoZwLLMVbWt4mUT6qk42TxiHkRtn/DGNA.png,false
Jelly eSports,JELLY,9WMwGcY6TcbSfy9XPpQymY3qNEsvEaYL3wivdwPG2fpp,6,https://assets.coingecko.com/coins/images/28572/large/jellylogo.png?1671863817,true
SPACEGOLD,SPACEGOLD,9mXZ54YnJJRmUN2MaMEtWCfFyoncP4ZhKz7U9DZ4JY2X,4,https://raw.githubusercontent.com/cosmic-condos/SPACEGOLD/main/logo-icon.png,true
JUNK,JUNKz,AMzmwvDRKdt5AQ3m1m28tWjzBxmQNe1PsmHnYitVZwzp,9,https://raw.githubusercontent.com/XAGBack/JUNKToken1/main/JunkToken.png,true
CRECK,$CRECK,Ao94rg8D6oK2TAq3nm8YEQxfS73vZ2GWYw2AKaUihDEY,9,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/Ao94rg8D6oK2TAq3nm8YEQxfS73vZ2GWYw2AKaUihDEY/logo.png,true
Chimp,CHIMP,B8wCsjSv3TDZcaLuhPZNDvpk2vuBtRgpgmTuvoDAJZZ7,9,https://raw.githubusercontent.com/tsbsoltn/soltn/main/chimp/logo.png,true
FakeBiz,FBZ,BKydRTNdaMJ8B4zPva3YhwUQcpvAsyZaGJnKA6F44fX7,9,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/BKydRTNdaMJ8B4zPva3YhwUQcpvAsyZaGJnKA6F44fX7/logo.png,true
prtSOL (Parrot Staked SOL),prtSOL,BdZPG9xWrG3uFrx2KrUW1jT4tZ9VKPDWknYihzoPRJS3,9,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/BdZPG9xWrG3uFrx2KrUW1jT4tZ9VKPDWknYihzoPRJS3/logo.svg,true
Tiny Bonez,T1NY,C5xtJBKm24WTt3JiXrvguv7vHCe7CknDB7PNabp4eYX6,9,https://assets.coingecko.com/coins/images/24426/large/coin.png?1647848074,true
Nest Arcade,NESTA,Czt7Fc4dz6BpLh2vKiSYyotNK2uPPDhvbWrrLeD9QxhV,9,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/Czt7Fc4dz6BpLh2vKiSYyotNK2uPPDhvbWrrLeD9QxhV/logo.png,true
Playground,PLAYA,E6oCGvmSYW7qhy7oeDfiNZLX6hEmPCVxBC8AknwAj82B,2,https://assets.coingecko.com/coins/images/24387/large/playa.PNG?1647502195,true
PerpeTraders,PERP,EBQ6gWBQNxA2zB4twR5GWP6CkeAhqZZZeDgeP7BTtdM3,2,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/EBQ6gWBQNxA2zB4twR5GWP6CkeAhqZZZeDgeP7BTtdM3/logo.jpg,false
KRILL,KRILL,EP2aYBDD4WvdhnwWLUMyqU69g1ePtEjgYK6qyEAFCHTx,9,https://raw.githubusercontent.com/solanahodlwhales/whitelist/main/Krill_towen.png,true
Walken,WLKN,EcQCUYv57C4V6RoPxkVUiDwtX1SP8y8FP5AEToYL8Az,9,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/EcQCUYv57C4V6RoPxkVUiDwtX1SP8y8FP5AEToYL8Az/logo.svg,true
Saber Wrapped Wrapped FTT (Sollet) (8 decimals),ssoFTT-8,FTT8cGNp3rfTC6c44uPTuEFLqmsVDhjd2BhH65v2uppr,8,https://raw.githubusercontent.com/saber-hq/saber-lp-token-list/master/assets/mainnet/FTT8cGNp3rfTC6c44uPTuEFLqmsVDhjd2BhH65v2uppr/icon.png,false
Glitter Finance,XGLI,FsPncBfeDV3Uv9g6yyx1NnKidvUeCaAiT2NtBAPy17xg,6,https://assets.coingecko.com/coins/images/23292/large/glitter_finance.png?1660285639,true
Lost At Sea WAVE,WAVE,GS6E87SLTioRDG3uSVRwQmuKKMxDmWU7fktCTJ5xkEM8,9,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/GS6E87SLTioRDG3uSVRwQmuKKMxDmWU7fktCTJ5xkEM8/logo.png,true
PEEL,PEEL,GVsdtSe3E2fQoP3TzNT2M1VUchJ7sBmDBuvBZmGDGvmB,9,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/GVsdtSe3E2fQoP3TzNT2M1VUchJ7sBmDBuvBZmGDGvmB/logo.png,true
Stoned Ape Crew Index,SAC,GZL4yjPohDShW4RofJ6dEWu2Fv7qEa5mBT7Dpje5hqe7,2,https://assets.coingecko.com/coins/images/24385/large/stone_ape.PNG?1647501586,true
Jungle DeFi,JFI,GePFQaZKHcWE5vpxHfviQtH5jgxokSs51Y5Q4zgBiMDs,9,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/GePFQaZKHcWE5vpxHfviQtH5jgxokSs51Y5Q4zgBiMDs/logo.png,true
Neon Rocket Coin,NRC,Gh1jKzmxf95cT5PQabNbfJskkQU8kQ5UugfpbHSnPq9z,3,https://raw.githubusercontent.com/neontechanoah/neon_rocket_coin/main/asset/NRC_Logo_100px.png,true
BLEEP,BLEEP,GmY2Rp9t5S4yD5jhgJrc47VSAa6hQiikkYi3sr9HLNZr,4,https://gateway.pinata.cloud/ipfs/QmYjaWwcDx8gaf5rnkzGYLy8qhjjvuuvQXK8RttvXFWUWd?preview=1,true
SchimmelPeter Monster,SPM,GpQLC7KnNgAvEpamfWi1AWFdXECZ1eQetvFYTuETLZC7,9,https://www.schimmelpeter.de/spm_solana.png,false
FAC FUD Token,FAC,H3pWoh5Te12nHYVSQm1vQC6aAn2EbADj8zit23jP2jX3,9,https://raw.githubusercontent.com/MundoFacu/stuff/038660d9336d647a9d4ede0e3107de9c9481724d/FAC_logo.png,true
DREAM TOKEN,DREAM,HuMShjViKhcfihmHkgvctcFAyeyxAk8hK5K58zWpuRKf,9,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/HuMShjViKhcfihmHkgvctcFAyeyxAk8hK5K58zWpuRKf/logo.png,true
solUST,SOLUST,JAa3gQySiTi8tH3dpkvgztJWHQC1vGXr5m6SQ9LEM55T,6,https://assets.coingecko.com/coins/images/25372/large/solust.png?1651406405,true
Saber Wrapped LUNA (Wormhole) (9 decimals),sLUNA-9,LUNGEjUXyP48nrC1GYY5o4eTAkwm4RdX8BxFUxWJBLB,9,https://raw.githubusercontent.com/saber-hq/saber-lp-token-list/master/assets/mainnet/LUNGEjUXyP48nrC1GYY5o4eTAkwm4RdX8BxFUxWJBLB/icon.png,false
mma,MMA,MMAx26JtJgSWv6yH48nEHCGZcVvRbf9Lt9ALa7jSipe,9,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/MMAx26JtJgSWv6yH48nEHCGZcVvRbf9Lt9ALa7jSipe/logo.png,true
ROL,ROL,RoLLn5qBN4juQ1D2KFpJyAcC7Deo3cYotXi4qDooHLU,6,https://assets.blockstars.gg/static/ROL.svg,true
Club 420 Token,THC,THCBB791xLFhRhxPHMDVN9m5KDeBBjwh6dfBbnTuPe9,6,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/THCBB791xLFhRhxPHMDVN9m5KDeBBjwh6dfBbnTuPe9/Logo.png,true
Yawww,YAW,YAWtS7vWCSRPckx1agB6sKidVXiXiDUfehXdEUSRGKE,6,https://assets.coingecko.com/coins/images/24233/large/yaw.PNG?1646982198,true
Soul Dogs City Bones,BONES,bonegFPgrpZ4bfVn3kQK1aMbGYddWtfMAywNt5LsuVE,2,https://assets.coingecko.com/coins/images/25025/large/JEepabYB_400x400.png?1649838257,true
DeltaFi,DELFI,de1QJkP1qDCk5JYCCXCeq27bQQUdCaiv7xVKFrhPSzF,6,https://assets.coingecko.com/coins/images/24085/large/logo.png?1646293860,true
Yokoito Crew Hone,HONE,hone3CJTYjczb5nJh45KCNMkjrKMt7SCnHkWGWsVfVu,0,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/hone3CJTYjczb5nJh45KCNMkjrKMt7SCnHkWGWsVfVu/logo.png,true
Heavenland HTO,HTO,htoHLBJV1err8xP5oxyQdV2PLQhtVjxLXpKB7FsgJQD,9,https://assets.coingecko.com/coins/images/25553/large/rTFh6BD.png?1652420842,true
Plutonian DAO,PLD,2cJgFtnqjaoiu9fKVX3fny4Z4pRzuaqfJ3PBTMk2D9ur,6,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/2cJgFtnqjaoiu9fKVX3fny4Z4pRzuaqfJ3PBTMk2D9ur/logo.png,true
Alien Chicken Farm,ACF,2cZv8HrgcWSvC6n1uEiS48cEQGb1d3fiowP2rpa4wBL9,2,https://assets.coingecko.com/coins/images/25441/large/acf-token_%281%29.png?1651760005,true
everwave,WVE,33MJjPS6H7P2nwD648uiTiUu8v5fJ1zKyjnVqeWZ344F,9,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/33MJjPS6H7P2nwD648uiTiUu8v5fJ1zKyjnVqeWZ344F/logo.jpg,true
FEED Token on Alien Chicken Farm,FEED,3LDAW7enNUZ4DjE1jCi1cDpXvXLrJ1rPiECPbcHpMgG2,2,https://shop.alienchickenfarm.com/logos/feed-token.png,true
StayFly,$FLY,4h4LvS6NsVjZ87uBwrYyTeppTm1ii5PtRN9A6Ld2kZjw,6,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/4h4LvS6NsVjZ87uBwrYyTeppTm1ii5PtRN9A6Ld2kZjw/logo.png,true
Playground Waves Floor Index,WAVES,4uRn7vxRPWYP4HuAa4UNXwEPLRL8oQ71YByMhr6yBnL4,2,https://i.imgur.com/TMyD8MN.jpg,true
PULP,PULP,5YtGSyQ7YxFgDc9oj4SpZGTjoS5p5Fubkg8sMauQqXoS,6,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/5YtGSyQ7YxFgDc9oj4SpZGTjoS5p5Fubkg8sMauQqXoS/logo.png,false
Enrex,ENRX,5s4BYUXLuvs9ZcVDTxkTpKhThWFSpaU8GG55q2iySe2N,2,https://assets.coingecko.com/coins/images/24952/large/enrx.png?1649505778,true
Gosu,GOSU,6D7nXHAhsRbwj8KFZR2agB6GEjMLg4BM7MAqZzRT8F1j,8,https://raw.githubusercontent.com/jGosu/gosu/main/GOSU%20COIN.png,false
Plutonium 238,PU238,7p6zGHdmWHvCH4Lsik2MoMBXqPGhFbSPSceSBXd8KNEC,6,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/7p6zGHdmWHvCH4Lsik2MoMBXqPGhFbSPSceSBXd8KNEC/logo.png,true
Project Wisdom,WIZE,7rrJLRar2WjZwRoF3iJKHKnA7d7d9YJT1X9HAJnwUH3Z,6,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/7rrJLRar2WjZwRoF3iJKHKnA7d7d9YJT1X9HAJnwUH3Z/logo.png,true
Acacia,ACA,8BLiujyxu5gJajWBXoZQkwSsamdeHNKWQbu1ApAao8Ps,6,https://raw.githubusercontent.com/qubelabsllc/ACALogo/main/logo.png,true
WOOP,WOOP,A3HyGZqe451CBesNqieNPfJ4A9Mu332ui8ni6dobVSLB,5,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/A3HyGZqe451CBesNqieNPfJ4A9Mu332ui8ni6dobVSLB/logo.png,true
ANA,ANA,ANAxByE6G2WjFp7A4NqtWYXb3mgruyzZYg3spfxe6Lbo,6,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/ANAxByE6G2WjFp7A4NqtWYXb3mgruyzZYg3spfxe6Lbo/logo.png,true
ZIG Coin,ZIG,ANqY8h3sRSwkC29FvGJenAh7VGRABVVx7Ls6Mq4BuGT,9,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/ANqY8h3sRSwkC29FvGJenAh7VGRABVVx7Ls6Mq4BuGT/logo.png,true
Project Paradise - CHI Token,CHI,ARg9wfeLN4qZTxgYTYeuGtGFMmYdk5zFhBuSnTfXXUvb,9,https://raw.githubusercontent.com/benthebape/projekt-paradise-chi-token/main/Moneda_1.png,true
Hawksight,HAWK,BKipkearSqAUdNKa1WDstvcMjoPsSKBuNyvKDQDDu9WE,6,https://assets.coingecko.com/coins/images/24459/large/3CnlKM0x_400x400.jpg?1647679676,true
NEAR (Allbridge from Near),NEAR,BYPsjxa3YuZESQz1dKuBw1QSFCSpecsm8nCQhY5xbU1Z,9,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/BYPsjxa3YuZESQz1dKuBw1QSFCSpecsm8nCQhY5xbU1Z/logo.png,true
Astrals GLXY,GLXY,CJ5U6wPmjxFUyTJpUTS7Rt1UqhTmSVRMvmJ8WD4nndXW,9,https://assets.coingecko.com/coins/images/25389/large/glxy.png?1651661031,true
Agave Zwolf,AGVZ,CRSzWoeyfR8sJxB2d6LLEre92Uc59TCPX2gZidp4t3eE,9,https://raw.githubusercontent.com/GrupoZwolf/cryptozw/main/logo.png,true
